Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
134471,B003E728CE,A32SF13Z00F6KJ,"D ""minnmo""",0,0,5,1235260800,pill pockets,Great product.  Very easy to dispense pills for your pet in these pill pockets
3543,B000YPKODY,A2OQC8VQX8JAWW,"K. Johnson ""Ker""",0,0,5,1339545600,Awesome & packaged as promised!,"I threw my son a baseball themed party for his 1st birthday. What would baseball be without popcorn, peanuts &get crackerjack?! Item was delivered as promised & the packaging was old school, which was appreciated by parents, granparents &the even great grandparents! Item was fresh & taste great!"
101824,B004SHQW3U,AB345NP127ZU6,"D. Palmer ""Princess Di""",1,1,5,1335312000,Amazingly yummy,I bought this because of food allergies and have so missed whipped cream. Well it was so yummy. I can't beieve how great it tasted. But you do have to have it cool before whipping it. I just keep it in the fridge till i want to make it and soo good.I am enjoying having whipped cream again. ENJOY.
36852,B000EEWZDM,A14KJ7YHH7B2GB,skangirl,4,4,5,1295827200,Best canned clams I've ever used,"My local grocery store has stopped stocking Crown Prince canned clams and I'm forced to buy them online instead. I've opened cans side by side with Snow's and have been shocked that the Crown Prince cans contain more than twice as much clam meat, drained, than Snow's.  In addition, the Crown Prince clams are pink and look cleaner than Snow's. I actually opened, drained and weighed a number of cans of each variety so I'm sure it wasn't a fluke."
367357,B0006M5YSU,A1VHM5E1VMW9HY,"Roberta L. Tame ""whiteboots""",0,0,5,1346544000,M & M Yellow candy dispenser,"These two M & M dispensers were gifts, I did not see them. I understand that they arrived in good shape."
109904,B007PA30ZU,A226ZAAYSGQGWV,Veaches,0,0,5,1325808000,great-tasting coffee!,"This is one of my favorite K-cup varieties, along with <a href=""http://www.amazon.com/gp/product/B006586QXG"">Starbucks French Roast</a> and <a href=""http://www.amazon.com/gp/product/B004XE0LWQ"">Barista Prima ""Italian"" Dark Roast</a>. The price of this coffee is usually quite a bit cheaper than the other two, but the quality of it is very comparable. If you're a fan of dark, bold roasts, you will like this one. I have always liked coffee from Starbucks, and anyone that has had their coffee knows that they brew their coffee really strong. Hence, that is why I like the dark, bold roasts for my Keurig. Even though I use creamer and sweetener, I really like the taste of coffee to be prominent. The lighter roasts just don't do it for me. This is a great-tasting bold roast!"
269693,B0015SPDE4,A2WAM8TWNFK7UC,Jc,0,0,5,1341100800,The best apple juice you will ever taste,"I first experienced Nantucket nectars apple juice after a workout at my health club and was hooked after the first drink. It's as if the most crisp, best apple you've ever had the pleasure of<br />biting into has been reduced to juice and bottled.<br />I cannot describe in words how good this juice is. I suppose it's my standard by which all other apple juices are measured and to which none can compare. Nantucket nectars apple juice is simply the best."
559017,B000REI2X6,ACMDK9H07LWGY,Marie,7,8,2,1188172800,Unfortunate extra ingredient - live ants,"Unlike most of the other low reviewers, I got a pretty good variety of intact jelly bellies.  Inside the sealed bag, however, were four live ants crawling all over the candy.  Yuck.  I inspected the bag for holes and couldn't find any, so I think the problem was there pre-shipping."
509558,B000KK4ENO,A3M771S6MJK6S9,S. Nelson,3,3,5,1178928000,Good stuff!,I'm glad to see different flavors of jerky available. This is medium spicy.
548191,B001AQWFY2,AMTDEF7SAP17N,Caelis,0,0,5,1337472000,The best candy I have ever tasted!,"I've tried three other milk candies, and this has proven to be the best of all. Rather than a chewy candy that only lasts a few moments, the little milk marbles melt slowly and last upwards of 10-15 minutes each! So, the review about not getting as much as you pay for is completely wrong in my opinion. They're sweet but not overpowering, creamy, and all around delectable. However, I have found that you either love them or hate them(milk candy in general) so if it's your first time, try a little bit of condensed milk or buy cheaper candies first. I hope you enjoy these as much as I do!"
153942,B005VOOM2W,ABNMD6670TV53,"R. Kolin ""Third Degree member since 1991""",0,0,2,1346198400,Disappointing,"I am jumping on the bandwagon with all of those reviewers who said this coffee is weak. I am disappointed that the Marley name is on this. I used two of these pods to make two cups of coffee. Yuck! Not only did it taste terrible, but it was incredibly weak. From my standpoint, you would need to use a minimum of two of these per cup of coffee. And that would probably have to be demitasse size to have it taste worthwhile. There also was none of that wonderful coffee aroma that you get with a good coffee.<br /><br />To make matters worse, there are no instructions on the box to tell you how much to use. I wasn't sure if it was my drip coffeemaker or not, but my guess is that the water would have to soak like a teabag. This is a case where you have to sacrifice convenience and go with regular coffee grounds. Not recommended."
310491,B008JKTH2A,A3RDMG6QT8TFFR,A. Scharfenberger,0,0,4,1288137600,Smelly and Melty but Tasted Ok,"I am a person that if my food smells off, I probably won't eat it. When I opened the wrapper, I got this funny whiff of odd sugary something... I know that is not the best explanation, but it was hard to pin down. Everything was stuck to the wrapper so maybe it gives off an odor when heated. Just a guess. In regards to the natural ingredients, I appreciated that they made sure to use as few fillers as possible. I would try another flavor anytime."
452136,B000SAPXF4,A1RLP0R1N8H8C4,Kitten Kisser,7,11,5,1266364800,What a Deal!,"I get this through the Subscribe & Save program through Amazon & it is such a great deal!<br />I use this tea to brew my own Kombucha Tea.  We go through a TON of loose leaf tea because we brew Kombucha dark & long plus we drink a whole lot of it!  This tea at this price is just perfect for the job!  I can't say how it is brewed the regular way because we don't drink it like that.  My husband did make iced tea with it & he loved it.  I mean really really loved it!  Maybe that's why our Kombucha is so delicious?<br />At such a cheap price it is worth trying.  The subscribe & save is no commitment.  You can cancel any time & adjust how often, how much, & even skip or have your item/s sent earlier.  Totally no risk.<br />Highly highly recommend!<br />Where else can you find ORGANIC TEA at this price?<br />Oh & it's packaged in a brown roll close type bag that is lined with plastic/wax?  on the inside.  I immediately remove it from the bag & store it in glass mason jars in a dark cabinet.  Stays nice & fresh!"
402306,B0051S7P54,A1CU1OP45Q7GPZ,Em787,1,1,5,1343174400,"So cool! My dorm room ""pet""","So instead of fish for a dorm room pet (too much work - constant feeding, cleaning out bowl, etc), I decided to get these fantastic carnivorous plants! What a great purchase. First, you can tell when you open the package how much the seller really cares about his plants and how serious he is about his business. The plants are carefully packaged in ziploc baggies, their roots are covered in a damp paper towel, and they are placed in the box which is full of dried moss and very detailed instructions. I do not have a lot of experience with carnivorous plants, let alone the grass that grows on my lawn, but the instructions are clear cut and setting the plants up took only 5-10 minutes. There happened to be a tiny little ant that was hiding in a plant root, and when I was unwrapping the paper towel he crawled up the plant. He made his way into the mouth of the venus fly trap, but it didn't close. So hopefully, it will be hungry soon and I'll get to see the plants in action. I love these things, they are too cool! I can't wait to put them in my dorm when I move in."
328123,B000HQRCCG,A3UCN2RGY7O6S1,"Joanne ""Gotta Eat, Gotta Cook""",0,0,5,1324339200,"The Original ""egg cream"" must have","This is 'the one.' Being a born and bred Brooklyn girl, still living in NY, and having attended the 1964 world's fair where this supposedly originated, I am all over this.  I remember going to the local 'soda fountain' as a young girl sitting at the counter and ordering egg creams with friends. I didn't realize then it was a ""New York thing.""  It's even waistline friendly to make; 1/4"" of choc. in a glass, then add 3/4"" of whole milk above that, then add up to a cup of seltzer. Mix vigorously to froth and drink. You can kick this up a notch by making what my dad always called a ""black and white"" ice cream soda.  Add a scoop of vanilla ice cream to your chocolate egg cream...although that will add a few more calories!  This is sold in some but not all grocery stores at under $2.50; so if you can't find it, you can buy it here--albeit at a bit more cost."
326457,B002AQ0OW6,A2OVI62NN5W0UE,Amnia,0,0,1,1329782400,defective k-cups - coffee grounds explode into machine,"most of the reviews that said that these cups explode were written a few years ago, so i took a chance and bought them, hoping timothy solved this problem. he did not. 3 out of 4 of these k-cups explode into the machine, filling all the nooks with coffee grounds. i have found that if i run just half a cup of water there are less explosions (but half a cup of coffee is not very satisfying). a full cup of water will always produce an explosion and coffee grounds are just everywhere. WTF, Timothy?"
132410,B000KM1XP4,A1RASVNPPM7XTV,Mark Bastings,1,1,5,1332633600,Lemon Curd,I had been wanting to try lemon curd for quite some time but was unable to locate any in my area. Thankfully Amazon carries an assortment and I chose the Tiptree brand to try. It has a wonderful lemon flavor and a nice consistancy and is something I will purchase again. Item arrived on time and in good condition.
538809,B000Q5X8DK,A17YKKA6C49BN,"Ben's Mom ""First Time Mom""",0,0,4,1245628800,My son loves them....,"Great, quick snack for my toddler.  He loves them and I feel ""good"" about giving it to him."
373336,B000HVVMQI,AUGTFOAGSFND2,"Amber Anastasi ""A. Anastasi""",1,1,5,1303776000,Highly Recommended,Much better than other microwave popcorns.  Doesn't leave that waxy feel in your mouth and has a more authentic sweet taste.  Also you can actually taste the corn flavor.  Very good.  I will be buying this from now on.
